----------------------------------
LEDAFLOW Trends result file
----------------------------------
Created:,2026-07-13T03:03:07
LedaFlow version:,2.11.271
Case name:,case_final
Case type:,1D-2ph
Case uuid:,fdd84235-e7a2-4651-b946-d45cd4deb638

Time,MFR - gas@Line 1 P 500m,MFR - oil@Line 1 P 500m,MFR - bubbles@Line 1 P 500m,MFR - droplets@Line 1 P 500m,MFR - total gas@Line 1 P 500m,MFR - total liquid@Line 1 P 500m,MFR - total@Line 1 P 500m,Pressure@Line 1 P 500m,MFR - gas@Line 1 P 8500m,MFR - oil@Line 1 P 8500m,MFR - bubbles@Line 1 P 8500m,MFR - droplets@Line 1 P 8500m,MFR - total gas@Line 1 P 8500m,MFR - total liquid@Line 1 P 8500m,MFR - total@Line 1 P 8500m,Pressure@Line 1 P 8500m,MFR - gas@Line 2 P 500m,MFR - oil@Line 2 P 500m,MFR - bubbles@Line 2 P 500m,MFR - droplets@Line 2 P 500m,MFR - total gas@Line 2 P 500m,MFR - total liquid@Line 2 P 500m,MFR - total@Line 2 P 500m,Pressure@Line 2 P 500m,MFR - gas@Line 2 P 8500m,MFR - oil@Line 2 P 8500m,MFR - bubbles@Line 2 P 8500m,MFR - droplets@Line 2 P 8500m,MFR - total gas@Line 2 P 8500m,MFR - total liquid@Line 2 P 8500m,MFR - total@Line 2 P 8500m,Pressure@Line 2 P 8500m,MFR - gas@Mainline P 38500m,MFR - oil@Mainline P 38500m,MFR - bubbles@Mainline P 38500m,MFR - droplets@Mainline P 38500m,MFR - total gas@Mainline P 38500m,MFR - total liquid@Mainline P 38500m,MFR - total@Mainline P 38500m,Pressure@Mainline P 38500m,MFR - gas@Mainline P 500m,MFR - oil@Mainline P 500m,MFR - bubbles@Mainline P 500m,MFR - droplets@Mainline P 500m,MFR - total gas@Mainline P 500m,MFR - total liquid@Mainline P 500m,MFR - total@Mainline P 500m,Pressure@Mainline P 500m,Total MFR - gas@Well 1,Total MFR - oil@Well 1,Total MFR - total@Well 1,BHP - Zone 1@Well 1,BHT - gas - Zone 1@Well 1,BHT - oil - Zone 1@Well 1,MFR - gas - Zone 1@Well 1,MFR - oil - Zone 1@Well 1,MFR - total - Zone 1@Well 1,Std VFR - gas - Zone 1@Well 1,Std VFR - oil - Zone 1@Well 1,Total MFR - gas@Well 2,Total MFR - oil@Well 2,Total MFR - total@Well 2,BHP - Zone 1@Well 2,BHT - gas - Zone 1@Well 2,BHT - oil - Zone 1@Well 2,MFR - gas - Zone 1@Well 2,MFR - oil - Zone 1@Well 2,MFR - total - Zone 1@Well 2,Std VFR - gas - Zone 1@Well 2,Std VFR - oil - Zone 1@Well 2,Total MFR - gas@Well 3,Total MFR - oil@Well 3,Total MFR - total@Well 3,BHP - Zone 1@Well 3,BHT - gas - Zone 1@Well 3,BHT - oil - Zone 1@Well 3,MFR - gas - Zone 1@Well 3,MFR - oil - Zone 1@Well 3,MFR - total - Zone 1@Well 3,Std VFR - gas - Zone 1@Well 3,Std VFR - oil - Zone 1@Well 3,Total MFR - gas@Well 4,Total MFR - oil@Well 4,Total MFR - total@Well 4,BHP - Zone 1@Well 4,BHT - gas - Zone 1@Well 4,BHT - oil - Zone 1@Well 4,MFR - gas - Zone 1@Well 4,MFR - oil - Zone 1@Well 4,MFR - total - Zone 1@Well 4,Std VFR - gas - Zone 1@Well 4,Std VFR - oil - Zone 1@Well 4,Pressure@Wellbore1 P 600m,MFR - gas@Wellbore1 P MFR,MFR - oil@Wellbore1 P MFR,MFR - bubbles@Wellbore1 P MFR,MFR - droplets@Wellbore1 P MFR,MFR - total gas@Wellbore1 P MFR,MFR - total liquid@Wellbore1 P MFR,MFR - total@Wellbore1 P MFR,Pressure@Wellbore1 P MFR,Pressure@Wellbore2 P 600m,MFR - gas@Wellbore2 P MFR,MFR - oil@Wellbore2 P MFR,MFR - bubbles@Wellbore2 P MFR,MFR - droplets@Wellbore2 P MFR,MFR - total gas@Wellbore2 P MFR,MFR - total liquid@Wellbore2 P MFR,MFR - total@Wellbore2 P MFR,Pressure@Wellbore2 P MFR,Pressure@Wellbore3 P 600m,MFR - gas@Wellbore3 P MFR,MFR - oil@Wellbore3 P MFR,MFR - bubbles@Wellbore3 P MFR,MFR - droplets@Wellbore3 P MFR,MFR - total gas@Wellbore3 P MFR,MFR - total liquid@Wellbore3 P MFR,MFR - total@Wellbore3 P MFR,Pressure@Wellbore3 P MFR,Pressure@Wellbore4 P 600m,MFR - gas@Wellbore4 P MFR,MFR - oil@Wellbore4 P MFR,MFR - bubbles@Wellbore4 P MFR,MFR - droplets@Wellbore4 P MFR,MFR - total gas@Wellbore4 P MFR,MFR - total liquid@Wellbore4 P MFR,MFR - total@Wellbore4 P MFR,Pressure@Wellbore4 P MFR,MFR - gas@WH Choke 1,MFR - oil@WH Choke 1,MFR - liquid - 2 phase@WH Choke 1,MFR - total - 2 phase@WH Choke 1,Opening fraction@WH Choke 1,Pressure drop@WH Choke 1,Pressure Left@WH Choke 1,Pressure Right@WH Choke 1,MFR - gas@WH Choke 2,MFR - oil@WH Choke 2,MFR - liquid - 2 phase@WH Choke 2,MFR - total - 2 phase@WH Choke 2,Opening fraction@WH Choke 2,Pressure drop@WH Choke 2,Pressure Left@WH Choke 2,Pressure Right@WH Choke 2,MFR - gas@WH Choke 3,MFR - oil@WH Choke 3,MFR - liquid - 2 phase@WH Choke 3,MFR - total - 2 phase@WH Choke 3,Opening fraction@WH Choke 3,Pressure drop@WH Choke 3,Pressure Left@WH Choke 3,Pressure Right@WH Choke 3,MFR - gas@WH Choke 4,MFR - oil@WH Choke 4,MFR - liquid - 2 phase@WH Choke 4,MFR - total - 2 phase@WH Choke 4,Opening fraction@WH Choke 4,Pressure drop@WH Choke 4,Pressure Left@WH Choke 4,Pressure Right@WH Choke 4
[s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara]
5450.0,0.0,-249.83332,0.0,0.0,0.0,-249.83332,-249.83332,183.98251,0.0,-249.80393,0.0,0.0,0.0,-249.80393,-249.80393,164.25517,0.0,-249.83332,0.0,0.0,0.0,-249.83332,-249.83332,183.98251,0.0,-249.80393,0.0,0.0,0.0,-249.80393,-249.80393,164.25517,0.0,-499.67487,0.0,0.0,0.0,-499.67487,-499.67487,185.23140,0.0,-500.01107,0.0,0.0,0.0,-500.01107,-500.01107,197.51263,0.0,-124.90026,-124.90026,244.90022,18.296489,18.296489,0.0,-124.90026,-124.90026,-5773494.2,0.0,0.0,-124.90026,-124.90026,244.90022,18.296489,18.296489,0.0,-124.90026,-124.90026,-5773494.2,0.0,0.0,-124.90026,-124.90026,244.90022,18.296489,18.296489,0.0,-124.90026,-124.90026,-5773494.2,0.0,0.0,-124.90026,-124.90026,244.90022,18.296489,18.296489,0.0,-124.90026,-124.90026,-5773494.2,0.0,196.18171,0.0,-124.90108,0.0,0.0,0.0,-124.90108,-124.90108,150.61854,196.18171,0.0,-124.90108,0.0,0.0,0.0,-124.90108,-124.90108,150.61854,196.18171,0.0,-124.90108,0.0,0.0,0.0,-124.90108,-124.90108,150.61854,196.18171,0.0,-124.90108,0.0,0.0,0.0,-124.90108,-124.90108,150.61854,0.0,-124.90108,-124.90108,-124.90108,1.0000000,-13.050820,150.61854,162.88807,0.0,-124.90108,-124.90108,-124.90108,1.0000000,-13.050820,150.61854,162.88807,0.0,-124.90108,-124.90108,-124.90108,1.0000000,-13.050820,150.61854,162.88807,0.0,-124.90108,-124.90108,-124.90108,1.0000000,-13.050820,150.61854,162.88807,
5460.0,0.0,-249.83396,0.0,0.0,0.0,-249.83396,-249.83396,183.98324,0.0,-249.80478,0.0,0.0,0.0,-249.80478,-249.80478,164.25579,0.0,-249.83396,0.0,0.0,0.0,-249.83396,-249.83396,183.98324,0.0,-249.80478,0.0,0.0,0.0,-249.80478,-249.80478,164.25579,0.0,-499.67608,0.0,0.0,0.0,-499.67608,-499.67608,185.23214,0.0,-500.00978,0.0,0.0,0.0,-500.00978,-500.00978,197.51332,0.0,-124.90070,-124.90070,244.90066,18.296489,18.296489,0.0,-124.90070,-124.90070,-5773514.5,0.0,0.0,-124.90070,-124.90070,244.90066,18.296489,18.296489,0.0,-124.90070,-124.90070,-5773514.5,0.0,0.0,-124.90070,-124.90070,244.90066,18.296489,18.296489,0.0,-124.90070,-124.90070,-5773514.5,0.0,0.0,-124.90070,-124.90070,244.90066,18.296489,18.296489,0.0,-124.90070,-124.90070,-5773514.5,0.0,196.18220,0.0,-124.90151,0.0,0.0,0.0,-124.90151,-124.90151,150.61907,196.18220,0.0,-124.90151,0.0,0.0,0.0,-124.90151,-124.90151,150.61907,196.18220,0.0,-124.90151,0.0,0.0,0.0,-124.90151,-124.90151,150.61907,196.18220,0.0,-124.90151,0.0,0.0,0.0,-124.90151,-124.90151,150.61907,0.0,-124.90151,-124.90151,-124.90151,1.0000000,-13.050904,150.61907,162.88869,0.0,-124.90151,-124.90151,-124.90151,1.0000000,-13.050904,150.61907,162.88869,0.0,-124.90151,-124.90151,-124.90151,1.0000000,-13.050904,150.61907,162.88869,0.0,-124.90151,-124.90151,-124.90151,1.0000000,-13.050904,150.61907,162.88869,
5470.0,0.0,-249.83459,0.0,0.0,0.0,-249.83459,-249.83459,183.98396,0.0,-249.80563,0.0,0.0,0.0,-249.80563,-249.80563,164.25641,0.0,-249.83459,0.0,0.0,0.0,-249.83459,-249.83459,183.98396,0.0,-249.80563,0.0,0.0,0.0,-249.80563,-249.80563,164.25641,0.0,-499.67728,0.0,0.0,0.0,-499.67728,-499.67728,185.23287,0.0,-500.00849,0.0,0.0,0.0,-500.00849,-500.00849,197.51401,0.0,-124.90114,-124.90114,244.90109,18.296489,18.296489,0.0,-124.90114,-124.90114,-5773534.7,0.0,0.0,-124.90114,-124.90114,244.90109,18.296489,18.296489,0.0,-124.90114,-124.90114,-5773534.7,0.0,0.0,-124.90114,-124.90114,244.90109,18.296489,18.296489,0.0,-124.90114,-124.90114,-5773534.7,0.0,0.0,-124.90114,-124.90114,244.90109,18.296489,18.296489,0.0,-124.90114,-124.90114,-5773534.7,0.0,196.18268,0.0,-124.90195,0.0,0.0,0.0,-124.90195,-124.90195,150.61959,196.18268,0.0,-124.90195,0.0,0.0,0.0,-124.90195,-124.90195,150.61959,196.18268,0.0,-124.90195,0.0,0.0,0.0,-124.90195,-124.90195,150.61959,196.18268,0.0,-124.90195,0.0,0.0,0.0,-124.90195,-124.90195,150.61959,0.0,-124.90195,-124.90195,-124.90195,1.0000000,-13.050987,150.61959,162.88930,0.0,-124.90195,-124.90195,-124.90195,1.0000000,-13.050987,150.61959,162.88930,0.0,-124.90195,-124.90195,-124.90195,1.0000000,-13.050987,150.61959,162.88930,0.0,-124.90195,-124.90195,-124.90195,1.0000000,-13.050987,150.61959,162.88930,
5480.0,0.0,-249.83522,0.0,0.0,0.0,-249.83522,-249.83522,183.98469,0.0,-249.80648,0.0,0.0,0.0,-249.80648,-249.80648,164.25703,0.0,-249.83522,0.0,0.0,0.0,-249.83522,-249.83522,183.98469,0.0,-249.80648,0.0,0.0,0.0,-249.80648,-249.80648,164.25703,0.0,-499.67848,0.0,0.0,0.0,-499.67848,-499.67848,185.23360,0.0,-500.00722,0.0,0.0,0.0,-500.00722,-500.00722,197.51470,0.0,-124.90157,-124.90157,244.90153,18.296489,18.296489,0.0,-124.90157,-124.90157,-5773554.8,0.0,0.0,-124.90157,-124.90157,244.90153,18.296489,18.296489,0.0,-124.90157,-124.90157,-5773554.8,0.0,0.0,-124.90157,-124.90157,244.90153,18.296489,18.296489,0.0,-124.90157,-124.90157,-5773554.8,0.0,0.0,-124.90157,-124.90157,244.90153,18.296489,18.296489,0.0,-124.90157,-124.90157,-5773554.8,0.0,196.18317,0.0,-124.90237,0.0,0.0,0.0,-124.90237,-124.90237,150.62012,196.18317,0.0,-124.90237,0.0,0.0,0.0,-124.90237,-124.90237,150.62012,196.18317,0.0,-124.90237,0.0,0.0,0.0,-124.90237,-124.90237,150.62012,196.18317,0.0,-124.90237,0.0,0.0,0.0,-124.90237,-124.90237,150.62012,0.0,-124.90237,-124.90237,-124.90237,1.0000000,-13.051071,150.62012,162.88991,0.0,-124.90237,-124.90237,-124.90237,1.0000000,-13.051071,150.62012,162.88991,0.0,-124.90237,-124.90237,-124.90237,1.0000000,-13.051071,150.62012,162.88991,0.0,-124.90237,-124.90237,-124.90237,1.0000000,-13.051071,150.62012,162.88991,
5490.0,0.0,-249.83585,0.0,0.0,0.0,-249.83585,-249.83585,183.98540,0.0,-249.80731,0.0,0.0,0.0,-249.80731,-249.80731,164.25764,0.0,-249.83585,0.0,0.0,0.0,-249.83585,-249.83585,183.98540,0.0,-249.80731,0.0,0.0,0.0,-249.80731,-249.80731,164.25764,0.0,-499.67968,0.0,0.0,0.0,-499.67968,-499.67968,185.23432,0.0,-500.00596,0.0,0.0,0.0,-500.00596,-500.00596,197.51538,0.0,-124.90200,-124.90200,244.90196,18.296489,18.296489,0.0,-124.90200,-124.90200,-5773574.7,0.0,0.0,-124.90200,-124.90200,244.90196,18.296489,18.296489,0.0,-124.90200,-124.90200,-5773574.7,0.0,0.0,-124.90200,-124.90200,244.90196,18.296489,18.296489,0.0,-124.90200,-124.90200,-5773574.7,0.0,0.0,-124.90200,-124.90200,244.90196,18.296489,18.296489,0.0,-124.90200,-124.90200,-5773574.7,0.0,196.18365,0.0,-124.90280,0.0,0.0,0.0,-124.90280,-124.90280,150.62064,196.18365,0.0,-124.90280,0.0,0.0,0.0,-124.90280,-124.90280,150.62064,196.18365,0.0,-124.90280,0.0,0.0,0.0,-124.90280,-124.90280,150.62064,196.18365,0.0,-124.90280,0.0,0.0,0.0,-124.90280,-124.90280,150.62064,0.0,-124.90280,-124.90280,-124.90280,1.0000000,-13.051153,150.62064,162.89051,0.0,-124.90280,-124.90280,-124.90280,1.0000000,-13.051153,150.62064,162.89051,0.0,-124.90280,-124.90280,-124.90280,1.0000000,-13.051153,150.62064,162.89051,0.0,-124.90280,-124.90280,-124.90280,1.0000000,-13.051153,150.62064,162.89051,
5500.0,0.0,-249.83647,0.0,0.0,0.0,-249.83647,-249.83647,183.98611,0.0,-249.80814,0.0,0.0,0.0,-249.80814,-249.80814,164.25825,0.0,-249.83647,0.0,0.0,0.0,-249.83647,-249.83647,183.98611,0.0,-249.80814,0.0,0.0,0.0,-249.80814,-249.80814,164.25825,0.0,-499.68086,0.0,0.0,0.0,-499.68086,-499.68086,185.23504,0.0,-500.00470,0.0,0.0,0.0,-500.00470,-500.00470,197.51605,0.0,-124.90243,-124.90243,244.90239,18.296489,18.296489,0.0,-124.90243,-124.90243,-5773594.5,0.0,0.0,-124.90243,-124.90243,244.90239,18.296489,18.296489,0.0,-124.90243,-124.90243,-5773594.5,0.0,0.0,-124.90243,-124.90243,244.90239,18.296489,18.296489,0.0,-124.90243,-124.90243,-5773594.5,0.0,0.0,-124.90243,-124.90243,244.90239,18.296489,18.296489,0.0,-124.90243,-124.90243,-5773594.5,0.0,196.18412,0.0,-124.90322,0.0,0.0,0.0,-124.90322,-124.90322,150.62116,196.18412,0.0,-124.90322,0.0,0.0,0.0,-124.90322,-124.90322,150.62116,196.18412,0.0,-124.90322,0.0,0.0,0.0,-124.90322,-124.90322,150.62116,196.18412,0.0,-124.90322,0.0,0.0,0.0,-124.90322,-124.90322,150.62116,0.0,-124.90322,-124.90322,-124.90322,1.0000000,-13.051234,150.62116,162.89111,0.0,-124.90322,-124.90322,-124.90322,1.0000000,-13.051234,150.62116,162.89111,0.0,-124.90322,-124.90322,-124.90322,1.0000000,-13.051234,150.62116,162.89111,0.0,-124.90322,-124.90322,-124.90322,1.0000000,-13.051234,150.62116,162.89111,
5510.0,0.0,-249.83709,0.0,0.0,0.0,-249.83709,-249.83709,183.98682,0.0,-249.80897,0.0,0.0,0.0,-249.80897,-249.80897,164.25885,0.0,-249.83709,0.0,0.0,0.0,-249.83709,-249.83709,183.98682,0.0,-249.80897,0.0,0.0,0.0,-249.80897,-249.80897,164.25885,0.0,-499.68203,0.0,0.0,0.0,-499.68203,-499.68203,185.23575,0.0,-500.00346,0.0,0.0,0.0,-500.00346,-500.00346,197.51672,0.0,-124.90285,-124.90285,244.90281,18.296489,18.296489,0.0,-124.90285,-124.90285,-5773614.1,0.0,0.0,-124.90285,-124.90285,244.90281,18.296489,18.296489,0.0,-124.90285,-124.90285,-5773614.1,0.0,0.0,-124.90285,-124.90285,244.90281,18.296489,18.296489,0.0,-124.90285,-124.90285,-5773614.1,0.0,0.0,-124.90285,-124.90285,244.90281,18.296489,18.296489,0.0,-124.90285,-124.90285,-5773614.1,0.0,196.18459,0.0,-124.90364,0.0,0.0,0.0,-124.90364,-124.90364,150.62167,196.18459,0.0,-124.90364,0.0,0.0,0.0,-124.90364,-124.90364,150.62167,196.18459,0.0,-124.90364,0.0,0.0,0.0,-124.90364,-124.90364,150.62167,196.18459,0.0,-124.90364,0.0,0.0,0.0,-124.90364,-124.90364,150.62167,0.0,-124.90364,-124.90364,-124.90364,1.0000000,-13.051315,150.62167,162.89171,0.0,-124.90364,-124.90364,-124.90364,1.0000000,-13.051315,150.62167,162.89171,0.0,-124.90364,-124.90364,-124.90364,1.0000000,-13.051315,150.62167,162.89171,0.0,-124.90364,-124.90364,-124.90364,1.0000000,-13.051315,150.62167,162.89171,
5520.0,0.0,-249.83770,0.0,0.0,0.0,-249.83770,-249.83770,183.98752,0.0,-249.80979,0.0,0.0,0.0,-249.80979,-249.80979,164.25945,0.0,-249.83770,0.0,0.0,0.0,-249.83770,-249.83770,183.98752,0.0,-249.80979,0.0,0.0,0.0,-249.80979,-249.80979,164.25945,0.0,-499.68320,0.0,0.0,0.0,-499.68320,-499.68320,185.23646,0.0,-500.00222,0.0,0.0,0.0,-500.00222,-500.00222,197.51738,0.0,-124.90328,-124.90328,244.90323,18.296489,18.296489,0.0,-124.90328,-124.90328,-5773633.6,0.0,0.0,-124.90328,-124.90328,244.90323,18.296489,18.296489,0.0,-124.90328,-124.90328,-5773633.6,0.0,0.0,-124.90328,-124.90328,244.90323,18.296489,18.296489,0.0,-124.90328,-124.90328,-5773633.6,0.0,0.0,-124.90328,-124.90328,244.90323,18.296489,18.296489,0.0,-124.90328,-124.90328,-5773633.6,0.0,196.18506,0.0,-124.90406,0.0,0.0,0.0,-124.90406,-124.90406,150.62218,196.18506,0.0,-124.90406,0.0,0.0,0.0,-124.90406,-124.90406,150.62218,196.18506,0.0,-124.90406,0.0,0.0,0.0,-124.90406,-124.90406,150.62218,196.18506,0.0,-124.90406,0.0,0.0,0.0,-124.90406,-124.90406,150.62218,0.0,-124.90406,-124.90406,-124.90406,1.0000000,-13.051396,150.62218,162.89230,0.0,-124.90406,-124.90406,-124.90406,1.0000000,-13.051396,150.62218,162.89230,0.0,-124.90406,-124.90406,-124.90406,1.0000000,-13.051396,150.62218,162.89230,0.0,-124.90406,-124.90406,-124.90406,1.0000000,-13.051396,150.62218,162.89230,
5530.0,0.0,-249.83830,0.0,0.0,0.0,-249.83830,-249.83830,183.98821,0.0,-249.81060,0.0,0.0,0.0,-249.81060,-249.81060,164.26004,0.0,-249.83830,0.0,0.0,0.0,-249.83830,-249.83830,183.98821,0.0,-249.81060,0.0,0.0,0.0,-249.81060,-249.81060,164.26004,0.0,-499.68435,0.0,0.0,0.0,-499.68435,-499.68435,185.23716,0.0,-500.00100,0.0,0.0,0.0,-500.00100,-500.00100,197.51804,0.0,-124.90369,-124.90369,244.90365,18.296489,18.296489,0.0,-124.90369,-124.90369,-5773652.9,0.0,0.0,-124.90369,-124.90369,244.90365,18.296489,18.296489,0.0,-124.90369,-124.90369,-5773652.9,0.0,0.0,-124.90369,-124.90369,244.90365,18.296489,18.296489,0.0,-124.90369,-124.90369,-5773652.9,0.0,0.0,-124.90369,-124.90369,244.90365,18.296489,18.296489,0.0,-124.90369,-124.90369,-5773652.9,0.0,196.18553,0.0,-124.90447,0.0,0.0,0.0,-124.90447,-124.90447,150.62268,196.18553,0.0,-124.90447,0.0,0.0,0.0,-124.90447,-124.90447,150.62268,196.18553,0.0,-124.90447,0.0,0.0,0.0,-124.90447,-124.90447,150.62268,196.18553,0.0,-124.90447,0.0,0.0,0.0,-124.90447,-124.90447,150.62268,0.0,-124.90447,-124.90447,-124.90447,1.0000000,-13.051476,150.62268,162.89288,0.0,-124.90447,-124.90447,-124.90447,1.0000000,-13.051476,150.62268,162.89288,0.0,-124.90447,-124.90447,-124.90447,1.0000000,-13.051476,150.62268,162.89288,0.0,-124.90447,-124.90447,-124.90447,1.0000000,-13.051476,150.62268,162.89288,
5540.0,0.0,-249.83891,0.0,0.0,0.0,-249.83891,-249.83891,183.98890,0.0,-249.81141,0.0,0.0,0.0,-249.81141,-249.81141,164.26063,0.0,-249.83891,0.0,0.0,0.0,-249.83891,-249.83891,183.98890,0.0,-249.81141,0.0,0.0,0.0,-249.81141,-249.81141,164.26063,0.0,-499.68550,0.0,0.0,0.0,-499.68550,-499.68550,185.23785,0.0,-499.99978,0.0,0.0,0.0,-499.99978,-499.99978,197.51870,0.0,-124.90411,-124.90411,244.90407,18.296489,18.296489,0.0,-124.90411,-124.90411,-5773672.1,0.0,0.0,-124.90411,-124.90411,244.90407,18.296489,18.296489,0.0,-124.90411,-124.90411,-5773672.1,0.0,0.0,-124.90411,-124.90411,244.90407,18.296489,18.296489,0.0,-124.90411,-124.90411,-5773672.1,0.0,0.0,-124.90411,-124.90411,244.90407,18.296489,18.296489,0.0,-124.90411,-124.90411,-5773672.1,0.0,196.18599,0.0,-124.90488,0.0,0.0,0.0,-124.90488,-124.90488,150.62319,196.18599,0.0,-124.90488,0.0,0.0,0.0,-124.90488,-124.90488,150.62319,196.18599,0.0,-124.90488,0.0,0.0,0.0,-124.90488,-124.90488,150.62319,196.18599,0.0,-124.90488,0.0,0.0,0.0,-124.90488,-124.90488,150.62319,0.0,-124.90488,-124.90488,-124.90488,1.0000000,-13.051555,150.62319,162.89346,0.0,-124.90488,-124.90488,-124.90488,1.0000000,-13.051555,150.62319,162.89346,0.0,-124.90488,-124.90488,-124.90488,1.0000000,-13.051555,150.62319,162.89346,0.0,-124.90488,-124.90488,-124.90488,1.0000000,-13.051555,150.62319,162.89346,
5550.0,0.0,-249.83950,0.0,0.0,0.0,-249.83950,-249.83950,183.98958,0.0,-249.81221,0.0,0.0,0.0,-249.81221,-249.81221,164.26122,0.0,-249.83950,0.0,0.0,0.0,-249.83950,-249.83950,183.98958,0.0,-249.81221,0.0,0.0,0.0,-249.81221,-249.81221,164.26122,0.0,-499.68663,0.0,0.0,0.0,-499.68663,-499.68663,185.23854,0.0,-499.99857,0.0,0.0,0.0,-499.99857,-499.99857,197.51935,0.0,-124.90452,-124.90452,244.90448,18.296489,18.296489,0.0,-124.90452,-124.90452,-5773691.2,0.0,0.0,-124.90452,-124.90452,244.90448,18.296489,18.296489,0.0,-124.90452,-124.90452,-5773691.2,0.0,0.0,-124.90452,-124.90452,244.90448,18.296489,18.296489,0.0,-124.90452,-124.90452,-5773691.2,0.0,0.0,-124.90452,-124.90452,244.90448,18.296489,18.296489,0.0,-124.90452,-124.90452,-5773691.2,0.0,196.18645,0.0,-124.90528,0.0,0.0,0.0,-124.90528,-124.90528,150.62368,196.18645,0.0,-124.90528,0.0,0.0,0.0,-124.90528,-124.90528,150.62368,196.18645,0.0,-124.90528,0.0,0.0,0.0,-124.90528,-124.90528,150.62368,196.18645,0.0,-124.90528,0.0,0.0,0.0,-124.90528,-124.90528,150.62368,0.0,-124.90528,-124.90528,-124.90528,1.0000000,-13.051634,150.62368,162.89404,0.0,-124.90528,-124.90528,-124.90528,1.0000000,-13.051634,150.62368,162.89404,0.0,-124.90528,-124.90528,-124.90528,1.0000000,-13.051634,150.62368,162.89404,0.0,-124.90528,-124.90528,-124.90528,1.0000000,-13.051634,150.62368,162.89404,
5560.0,0.0,-249.84010,0.0,0.0,0.0,-249.84010,-249.84010,183.99026,0.0,-249.81300,0.0,0.0,0.0,-249.81300,-249.81300,164.26180,0.0,-249.84010,0.0,0.0,0.0,-249.84010,-249.84010,183.99026,0.0,-249.81300,0.0,0.0,0.0,-249.81300,-249.81300,164.26180,0.0,-499.68776,0.0,0.0,0.0,-499.68776,-499.68776,185.23923,0.0,-499.99737,0.0,0.0,0.0,-499.99737,-499.99737,197.51999,0.0,-124.90493,-124.90493,244.90489,18.296489,18.296489,0.0,-124.90493,-124.90493,-5773710.1,0.0,0.0,-124.90493,-124.90493,244.90489,18.296489,18.296489,0.0,-124.90493,-124.90493,-5773710.1,0.0,0.0,-124.90493,-124.90493,244.90489,18.296489,18.296489,0.0,-124.90493,-124.90493,-5773710.1,0.0,0.0,-124.90493,-124.90493,244.90489,18.296489,18.296489,0.0,-124.90493,-124.90493,-5773710.1,0.0,196.18691,0.0,-124.90569,0.0,0.0,0.0,-124.90569,-124.90569,150.62418,196.18691,0.0,-124.90569,0.0,0.0,0.0,-124.90569,-124.90569,150.62418,196.18691,0.0,-124.90569,0.0,0.0,0.0,-124.90569,-124.90569,150.62418,196.18691,0.0,-124.90569,0.0,0.0,0.0,-124.90569,-124.90569,150.62418,0.0,-124.90569,-124.90569,-124.90569,1.0000000,-13.051712,150.62418,162.89461,0.0,-124.90569,-124.90569,-124.90569,1.0000000,-13.051712,150.62418,162.89461,0.0,-124.90569,-124.90569,-124.90569,1.0000000,-13.051712,150.62418,162.89461,0.0,-124.90569,-124.90569,-124.90569,1.0000000,-13.051712,150.62418,162.89461,
